25	17	0	0.325581395348837	0.642857142857143	0.444444444444444	0.441176470588235	0.678571428571429	0.259259259259259	0.32	0	0	0.28	0.281553398058252	0.476190476190476	0.04	0	0.115384615384615	0	0.0476190476190476	0	1	-1	1	-1	17
26	11	0	0	0	0.0555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	1	-1	11.3
26	14	0	0.0465116279069768	0.214285714285714	0.111111111111111	0	0	0	0	0	0.0344827586206897	0.04	0.029126213592233	0.0158730158730159	0	0	0	0	0	0	-1	1	1	-1	14.4
26	18	0.0833333333333333	0.13953488372093	0.357142857142857	0.166666666666667	0	0	0.037037037037037	0.02	0	0.0689655172413793	0.04	0.0776699029126214	0.158730158730159	0.04	0	0.0769230769230769	0	0.0476190476190476	0	-1	1	1	-1	17.9
26	24	0.75	0.581395348837209	0.571428571428571	0.444444444444444	0.367647058823529	0.357142857142857	0.333333333333333	0.52	0.272727272727273	0.551724137931035	0.6	0.495145631067961	0.492063492063492	0.36	0.571428571428571	0.384615384615385	0.411764705882353	0.0476190476190476	0	-1	1	1	-1	24.8
27	20	0.166666666666667	0.116279069767442	0.285714285714286	0.166666666666667	0.0147058823529412	0.0357142857142857	0	0.06	0.0303030303030303	0.0689655172413793	0.2	0.058252427184466	0.0317460317460317	0	0	0.0384615384615385	0	0.0476190476190476	0	1	1	1	-1	20.7
27	26	0.333333333333333	0.302325581395349	0.428571428571429	0.166666666666667	0.0441176470588235	0.107142857142857	0.148148148148148	0.2	0.0606060606060606	0.206896551724138	0.48	0.242718446601942	0.0793650793650794	0.2	0.285714285714286	0.153846153846154	0.294117647058824	0.0476190476190476	0	1	1	1	-1	26.7
28	20	0.166666666666667	0.325581395348837	0.214285714285714	0.333333333333333	0	0.0714285714285714	0.037037037037037	0.18	0.0303030303030303	0.0689655172413793	0.36	0.12621359223301	0.0793650793650794	0.08	0	0.115384615384615	0	0.0476190476190476	0	1	1	1	-1	20.5
29	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	-1	14.5
29	17	0	0.0232558139534884	0.142857142857143	0	0	0	0	0	0	0	0.04	0.0485436893203884	0	0	0	0	0	0	0	1	1	1	-1	18.3
30	11	0	0.0465116279069768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	1	-1	11.4
30	14	0	0.13953488372093	0.142857142857143	0.222222222222222	0	0	0	0	0	0	0.04	0.0194174757281553	0	0	0	0	0	0	0	1	-1	1	-1	14.4
30	18	0	0.255813953488372	0.357142857142857	0.222222222222222	0.0588235294117647	0	0.037037037037037	0.06	0.0303030303030303	0.206896551724138	0.16	0.16504854368932	0.0793650793650794	0	0	0.0384615384615385	0	0.0952380952380952	0	1	-1	1	-1	18
30	24	0.916666666666667	0.674418604651163	0.571428571428571	0.444444444444444	0.367647058823529	0.464285714285714	0.37037037037037	0.46	0.363636363636364	0.586206896551724	0.48	0.446601941747573	0.46031746031746	0.36	0.857142857142857	0.307692307692308	0.352941176470588	0.0952380952380952	0	1	-1	1	-1	24.1
31	13	0	0.0697674418604651	0.0714285714285714	0.0555555555555556	0	0	0.037037037037037	0	0	0	0.04	0.0485436893203884	0	0	0.142857142857143	0	0.0588235294117647	0	0	1	1	1	-1	14
31	24	0.583333333333333	0.534883720930233	0.571428571428571	0.388888888888889	0.323529411764706	0.392857142857143	0.481481481481482	0.48	0.272727272727273	0.586206896551724	0.64	0.475728155339806	0.380952380952381	0.24	0.571428571428571	0.269230769230769	0.294117647058824	0.0952380952380952	0	1	1	1	-1	25.1
32	12	0	0.0465116279069768	0	0.0555555555555556	0	0	0	0	0	0	0	0.0194174757281553	0	0	0	0	0	0	0	1	1	1	-1	12.2
32	15	0.0833333333333333	0.0930232558139535	0.428571428571429	0.111111111111111	0.0588235294117647	0	0.037037037037037	0.04	0.0303030303030303	0.0689655172413793	0.16	0.058252427184466	0	0	0	0.0384615384615385	0	0	0	1	1	1	-1	15.7
32	18	0.166666666666667	0.186046511627907	0.357142857142857	0.222222222222222	0.0882352941176471	0.0714285714285714	0.037037037037037	0.06	0.0606060606060606	0.310344827586207	0.32	0.233009708737864	0.19047619047619	0.12	0.142857142857143	0.115384615384615	0.0588235294117647	0.0952380952380952	0	1	1	1	-1	18.7
32	24	1	0.604651162790698	0.571428571428571	0.444444444444444	0.397058823529412	0.571428571428571	0.592592592592593	0.6	0.666666666666667	0.586206896551724	0.6	0.466019417475728	0.53968253968254	0.4	0.857142857142857	0.384615384615385	0.470588235294118	0.0952380952380952	0	1	1	1	-1	25.8
33	12	0	0.0232558139534884	0.0714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	1	-1	12.7
33	15	0	0.0465116279069768	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	-1	1	1	-1	15.2
34	13	0	0.0465116279069768	0.142857142857143	0.0555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	1	-1	13.5
34	16	0	0.116279069767442	0.142857142857143	0.111111111111111	0	0	0.037037037037037	0.02	0	0.0689655172413793	0.08	0.0194174757281553	0	0	0	0	0	0	0	-1	1	1	-1	16.3
34	19	0.166666666666667	0.255813953488372	0.285714285714286	0.222222222222222	0.102941176470588	0.107142857142857	0.148148148148148	0.08	0.0303030303030303	0.310344827586207	0.24	0.184466019417476	0.222222222222222	0.16	0	0.0769230769230769	0.117647058823529	0.0476190476190476	0	-1	1	1	-1	20.2
34	22	0.583333333333333	0.534883720930233	0.5	0.333333333333333	0.235294117647059	0.5	0.296296296296296	0.3	0.424242424242424	0.551724137931035	0.48	0.378640776699029	0.396825396825397	0.28	0.428571428571429	0.269230769230769	0.176470588235294	0.0476190476190476	0	-1	1	1	-1	23.4
35	18	0.0833333333333333	0.0930232558139535	0.214285714285714	0.111111111111111	0.0441176470588235	0	0.037037037037037	0	0	0	0.08	0.029126213592233	0.0317460317460317	0.08	0.142857142857143	0	0.0588235294117647	0.0476190476190476	0	1	1	1	-1	18.9
36	11	0	0.0465116279069768	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	1	-1	10
36	18	0	0.162790697674419	0.214285714285714	0.166666666666667	0.0441176470588235	0	0.037037037037037	0.04	0.0303030303030303	0.0344827586206897	0.08	0.087378640776699	0.0158730158730159	0	0	0	0.0588235294117647	0	0	-1	1	1	-1	18.3
37	13	0	0.0697674418604651	0.0714285714285714	0.111111111111111	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	1	1	1	-1	15.5
37	18	0	0.186046511627907	0.214285714285714	0.222222222222222	0	0	0.037037037037037	0.02	0	0	0	0.00970873786407767	0	0	0	0	0	0	0	1	1	1	-1	16.7
37	24	0.333333333333333	0.488372093023256	0.357142857142857	0.277777777777778	0.191176470588235	0.0714285714285714	0.037037037037037	0.08	0.181818181818182	0.172413793103448	0.36	0.310679611650485	0.285714285714286	0.08	0	0.115384615384615	0.117647058823529	0.0476190476190476	0	1	1	1	-1	24.5
38	14	0	0.0697674418604651	0	0.111111111111111	0	0	0	0.02	0	0	0	0.0194174757281553	0	0	0	0	0	0	0	1	1	1	-1	15.4
39	14	0	0.0697674418604651	0	0	0	0	0	0	0	0	0	0.0194174757281553	0	0	0.142857142857143	0	0	0	0	-1	1	1	-1	14.6
39	18	0	0.255813953488372	0.285714285714286	0.277777777777778	0.0147058823529412	0	0.037037037037037	0.02	0.0303030303030303	0.137931034482759	0.16	0.12621359223301	0.0476190476190476	0	0.142857142857143	0	0.0588235294117647	0	0	-1	1	1	-1	18.6
39	24	0.75	0.581395348837209	0.642857142857143	0.444444444444444	0.382352941176471	0.642857142857143	0.444444444444444	0.68	0.666666666666667	0.551724137931035	0.48	0.475728155339806	0.444444444444444	0.4	0.714285714285714	0.346153846153846	0.411764705882353	0.0952380952380952	0	-1	1	1	-1	24.9
40	12	0	0.0697674418604651	0	0	0.0147058823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	-1	12
40	18	0	0.116279069767442	0.357142857142857	0.111111111111111	0.0147058823529412	0	0.037037037037037	0	0.0303030303030303	0	0.04	0.00970873786407767	0	0	0	0	0	0	0	1	1	1	-1	18
40	24	0	0.255813953488372	0.357142857142857	0.166666666666667	0.0294117647058824	0.0357142857142857	0.0740740740740741	0.06	0.0909090909090909	0.206896551724138	0.16	0.223300970873786	0.126984126984127	0.12	0.142857142857143	0.0769230769230769	0.0588235294117647	0.0476190476190476	0	1	1	1	-1	24.8
42	19	0	0	0.285714285714286	0.222222222222222	0	0	0.0740740740740741	0	0.0303030303030303	0.0344827586206897	0.04	0.0388349514563107	0	0	0	0	0	0	0	-1	1	1	-1	19.9
43	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	-1	12.5
43	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	-1	15.4
43	18	0	0.0232558139534884	0.214285714285714	0.111111111111111	0	0	0.037037037037037	0	0	0.103448275862069	0.08	0.0388349514563107	0	0	0	0	0	0	0	1	1	1	-1	18.4
43	21	0	0.116279069767442	0.214285714285714	0.166666666666667	0.0294117647058824	0	0.037037037037037	0	0.0303030303030303	0.0689655172413793	0.16	0.058252427184466	0	0	0	0	0	0	0	1	1	1	-1	21.2
44	16	0	0.0930232558139535	0.142857142857143	0.166666666666667	0	0	0.037037037037037	0	0.0606060606060606	0	0.04	0.0388349514563107	0.0158730158730159	0	0	0	0	0	0	-1	1	1	-1	16.2
44	22	0.25	0.465116279069768	0.571428571428571	0.277777777777778	0.205882352941176	0.178571428571429	0.444444444444444	0.34	0.151515151515152	0.448275862068966	0.4	0.310679611650485	0.222222222222222	0.08	0.285714285714286	0.307692307692308	0.294117647058824	0.0476190476190476	0	-1	1	1	-1	22.1
45	13	0	0.0697674418604651	0	0.0555555555555556	0	0	0	0	0	0	0.04	0.00970873786407767	0	0	0	0	0	0	0	-1	1	1	-1	13.1
45	18	0	0.372093023255814	0.357142857142857	0.166666666666667	0.0882352941176471	0	0.037037037037037	0.08	0.0909090909090909	0.172413793103448	0.32	0.223300970873786	0.0952380952380952	0.08	0	0.0769230769230769	0.0588235294117647	0	0	-1	1	1	-1	18.1
45	24	0.833333333333333	0.627906976744186	0.571428571428571	0.444444444444444	0.411764705882353	0.678571428571429	0.555555555555556	0.68	0.696969696969697	0.586206896551724	0.56	0.446601941747573	0.46031746031746	0.28	0.571428571428571	0.307692307692308	0.235294117647059	0.0476190476190476	0	-1	1	1	-1	26
46	16	0	0.162790697674419	0.214285714285714	0.166666666666667	0.0294117647058824	0.0714285714285714	0.037037037037037	0	0	0.275862068965517	0.2	0.155339805825243	0.0634920634920635	0.04	0.142857142857143	0.0384615384615385	0.117647058823529	0.0476190476190476	0	-1	1	1	-1	16.6
46	22	0.25	0.465116279069768	0.571428571428571	0.166666666666667	0.176470588235294	0.25	0.296296296296296	0.2	0.212121212121212	0.379310344827586	0.56	0.310679611650485	0.349206349206349	0.28	0.142857142857143	0.153846153846154	0.117647058823529	0.0952380952380952	0	-1	1	1	-1	23.3
47	17	0	0.0465116279069768	0.0714285714285714	0.0555555555555556	0	0	0	0	0	0	0	0.00970873786407767	0	0	0	0	0	0	0	1	1	1	-1	17.2
47	23	0.333333333333333	0.395348837209302	0.428571428571429	0.166666666666667	0.0735294117647059	0.214285714285714	0.037037037037037	0.18	0.121212121212121	0.482758620689655	0.44	0.271844660194175	0.222222222222222	0.12	0	0.153846153846154	0.235294117647059	0.0476190476190476	0	1	1	1	-1	24
48	18	0	0.0465116279069768	0.214285714285714	0.111111111111111	0	0	0	0	0	0	0.12	0.0388349514563107	0.0158730158730159	0	0	0	0	0	0	1	1	1	-1	18.6
49	15	0	0.0465116279069768	0	0	0	0	0	0	0	0	0	0.0194174757281553	0	0	0	0	0	0	0	-1	1	1	-1	15
50	18	0.0833333333333333	0.162790697674419	0.285714285714286	0.111111111111111	0.0147058823529412	0.0357142857142857	0.037037037037037	0	0.0303030303030303	0.0344827586206897	0.24	0.087378640776699	0.0317460317460317	0	0.142857142857143	0	0	0	0	-1	1	1	-1	18.9
50	24	0.833333333333333	0.372093023255814	0.571428571428571	0.333333333333333	0.294117647058824	0.392857142857143	0.296296296296296	0.44	0.333333333333333	0.517241379310345	0.48	0.388349514563107	0.349206349206349	0.28	0.714285714285714	0.269230769230769	0.352941176470588	0.0476190476190476	0	-1	1	1	-1	25.5
51	11	0	0.0465116279069768	0	0.0555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	1	-1	11.4
51	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	1	-1	14.5
51	18	0	0.0232558139534884	0.214285714285714	0.111111111111111	0	0	0	0	0	0.0344827586206897	0.04	0.0194174757281553	0	0	0	0	0	0	0	-1	1	1	-1	18.3
51	24	0.5	0.302325581395349	0.357142857142857	0.166666666666667	0.0147058823529412	0.142857142857143	0.111111111111111	0.14	0.0303030303030303	0.310344827586207	0.48	0.330097087378641	0.174603174603175	0.08	0.285714285714286	0.0769230769230769	0.0588235294117647	0.0952380952380952	0	-1	1	1	-1	24.6
53	13	0	0.0465116279069768	0	0	0	0	0	0	0	0	0	0.00970873786407767	0	0	0	0	0	0	0	-1	-1	1	-1	14
53	24	1	0.744186046511628	0.642857142857143	0.444444444444444	0.441176470588235	0.678571428571429	0.740740740740741	0.72	0.727272727272727	0.517241379310345	0.52	0.475728155339806	0.523809523809524	0.44	0.857142857142857	0.384615384615385	0.411764705882353	0.0952380952380952	0	-1	-1	1	-1	24.8
54	18	0.25	0.27906976744186	0.571428571428571	0.222222222222222	0.176470588235294	0.214285714285714	0.148148148148148	0.2	0.0606060606060606	0.482758620689655	0.48	0.242718446601942	0.0952380952380952	0.08	0.142857142857143	0.115384615384615	0.117647058823529	0.0952380952380952	0	1	1	1	-1	18.1
54	24	0.833333333333333	0.627906976744186	0.642857142857143	0.444444444444444	0.426470588235294	0.678571428571429	0.555555555555556	0.54	0.666666666666667	0.620689655172414	0.6	0.485436893203884	0.53968253968254	0.4	0.714285714285714	0.384615384615385	0.411764705882353	0.0952380952380952	0	1	1	1	-1	24
55	19	0.0833333333333333	0.209302325581395	0.428571428571429	0.222222222222222	0.0147058823529412	0.0357142857142857	0.0740740740740741	0.06	0.0303030303030303	0.275862068965517	0.28	0.145631067961165	0.0476190476190476	0.16	0.571428571428571	0.115384615384615	0.0588235294117647	0	0	1	1	1	-1	19.9
56	18	0.833333333333333	0.558139534883721	0.642857142857143	0.444444444444444	0.352941176470588	0.392857142857143	0.407407407407407	0.26	0.181818181818182	0.448275862068966	0.48	0.495145631067961	0.26984126984127	0.24	0.428571428571429	0.230769230769231	0.235294117647059	0.0952380952380952	0	-1	1	1	-1	18.8
57	12	0	0.0465116279069768	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	1	-1	12.4
57	18	0	0.116279069767442	0.285714285714286	0.222222222222222	0.0588235294117647	0	0.037037037037037	0.04	0.0303030303030303	0.0689655172413793	0.08	0.116504854368932	0	0	0	0	0.0588235294117647	0	0	-1	1	1	-1	18.2
57	24	0.416666666666667	0.418604651162791	0.5	0.444444444444444	0.279411764705882	0.214285714285714	0.296296296296296	0.16	0.181818181818182	0.517241379310345	0.44	0.41747572815534	0.396825396825397	0.12	0.428571428571429	0.307692307692308	0.176470588235294	0.0476190476190476	0	-1	1	1	-1	24.4
58	16	0	0.0697674418604651	0.0714285714285714	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1	-1	16.3
59	18	0	0.186046511627907	0.428571428571429	0.166666666666667	0.0441176470588235	0.0357142857142857	0.037037037037037	0.1	0.121212121212121	0.172413793103448	0.24	0.155339805825243	0.0158730158730159	0.04	0	0	0	0.0476190476190476	0	-1	1	1	-1	18.5
59	24	1	0.604651162790698	0.5	0.388888888888889	0.117647058823529	0.25	0.37037037037037	0.46	0.363636363636364	0.689655172413793	0.64	0.456310679611651	0.428571428571429	0.36	0.571428571428571	0.346153846153846	0.294117647058824	0.0952380952380952	0	-1	1	1	-1	24.5
60	20	0	0.13953488372093	0.5	0.222222222222222	0.0294117647058824	0	0	0.1	0.0303030303030303	0	0.08	0.058252427184466	0.0317460317460317	0	0	0	0	0	0	1	1	1	-1	21.3
61	12	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	-1	13.1
62	12	0	0	0	0.0555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	-1	12.7
62	15	0	0.162790697674419	0.214285714285714	0.222222222222222	0	0	0	0.02	0	0	0.04	0.0194174757281553	0.0158730158730159	0	0	0	0	0	0	1	1	1	-1	17.2
62	18	0	0.232558139534884	0.285714285714286	0.222222222222222	0.0441176470588235	0	0.0740740740740741	0.2	0.0909090909090909	0.0689655172413793	0.08	0.0679611650485437	0	0	0	0	0.0588235294117647	0	0	1	1	1	-1	19.4
62	21	0	0	0	0	0.0147058823529412	0	0	0	0	0.482758620689655	0.36	0.300970873786408	0	0	0	0	0	0.0476190476190476	0	1	1	1	-1	22.6
63	14	0	0.162790697674419	0.142857142857143	0.111111111111111	0.0294117647058824	0	0.037037037037037	0.06	0	0.137931034482759	0.12	0.116504854368932	0.126984126984127	0	0.142857142857143	0.0384615384615385	0.0588235294117647	0	0	1	1	1	-1	16.3
63	17	0	0.116279069767442	0.214285714285714	0.111111111111111	0.0441176470588235	0.0714285714285714	0	0	0	0	0.12	0.106796116504854	0.0158730158730159	0	0	0.0384615384615385	0.0588235294117647	0.0476190476190476	0	1	1	1	-1	18.6
63	20	0.5	0.27906976744186	0.357142857142857	0.222222222222222	0.0882352941176471	0.321428571428571	0.222222222222222	0.08	0.0909090909090909	0.551724137931035	0.52	0.339805825242718	0.285714285714286	0.16	0.285714285714286	0.192307692307692	0.176470588235294	0.0952380952380952	0	1	1	1	-1	21.6
64	20	0.0833333333333333	0.209302325581395	0.428571428571429	0.222222222222222	0.0735294117647059	0.0357142857142857	0.037037037037037	0.1	0.0303030303030303	0.0689655172413793	0.08	0.145631067961165	0.0952380952380952	0.04	0.142857142857143	0	0	0	0	1	1	1	-1	20.4
65	18	0	0.0697674418604651	0.142857142857143	0.166666666666667	0	0	0.037037037037037	0	0	0.241379310344828	0.12	0.106796116504854	0.0158730158730159	0	0	0	0	0	0	-1	1	1	-1	19
66	13	0	0.116279069767442	0	0	0	0	0	0	0	0.0689655172413793	0.08	0.0194174757281553	0	0	0	0	0.117647058823529	0	0	1	1	1	-1	13.9
66	18	0.333333333333333	0.325581395348837	0.214285714285714	0.333333333333333	0.176470588235294	0.0714285714285714	0.296296296296296	0.32	0.151515151515152	0.344827586206897	0.4	0.398058252427184	0.396825396825397	0.24	0.571428571428571	0.230769230769231	0.470588235294118	0.0952380952380952	0	1	1	1	-1	18
66	24	1	0.697674418604651	0.642857142857143	0.444444444444444	0.426470588235294	0.678571428571429	0.62962962962963	0.64	0.727272727272727	0.689655172413793	0.64	0.524271844660194	0.571428571428571	0.44	0.857142857142857	0.384615384615385	0.470588235294118	0.0952380952380952	0	1	1	1	-1	24.1
67	12	0	0	0	0.0555555555555556	0	0	0	0	0	0	0	0.00970873786407767	0	0	0	0	0	0	0	1	1	1	-1	12.6
67	18	0	0.0232558139534884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	-1	18.4
67	24	0	0.13953488372093	0.428571428571429	0.166666666666667	0.0147058823529412	0	0	0	0	0.172413793103448	0.24	0.155339805825243	0	0.12	0	0.115384615384615	0	0.0476190476190476	0	1	1	1	-1	25.2
68	16	0	0.0232558139534884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	1	-1	16.5
69	15	0.0833333333333333	0.186046511627907	0.5	0.166666666666667	0.0441176470588235	0.0357142857142857	0.037037037037037	0.06	0.0303030303030303	0.379310344827586	0.4	0.242718446601942	0.0793650793650794	0.04	0	0.0769230769230769	0	0	0	-1	1	1	-1	15.9
